freq,unit,sector,cofog99,na_item,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,PC_GDP,S1314,GF01,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,LT	0.4 	0.3 	0.3 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,LU	0.0 	0.1 	0.1 	0.1 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF01,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF01,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF01,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,PT	0.7 	0.6 	0.6 	0.6 	0.6 	0.8 	0.8 p
A,PC_GDP,S1314,GF01,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF01,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0101,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0101,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0101,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,FR	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 p	0.1 p
A,PC_GDP,S1314,GF0101,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0101,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0101,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0101,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0101,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,PT	: z	: z	: z	: z	: z	0.0 	0.0 p
A,PC_GDP,S1314,GF0101,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0101,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0102,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0102,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0102,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1314,GF0102,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0102,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0102,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0102,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0102,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,PT	: z	: z	0.0 	: z	: z	: z	: z
A,PC_GDP,S1314,GF0102,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0102,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0103,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0103,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0103,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1314,GF0103,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0103,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0103,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0103,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0103,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,PT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0103,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0103,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0104,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0104,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0104,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1314,GF0104,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0104,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0104,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0104,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0104,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,PT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0104,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0104,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0105,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0105,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0105,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1314,GF0105,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0105,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0105,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0105,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0105,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,PT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0105,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0105,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0106,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0106,TE,DK	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0106,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1314,GF0106,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0106,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0106,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0106,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0106,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,PT	: z	: z	: z	: z	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0106,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0106,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,BE	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,CZ	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0107,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,FR	0.2 	0.2 	0.2 	0.2 	0.1 	0.1 p	0.1 p
A,PC_GDP,S1314,GF0107,TE,HR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,LT	0.4 	0.3 	0.3 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,LU	0.0 	0.1 	0.1 	0.1 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0107,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0107,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0107,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,PT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p
A,PC_GDP,S1314,GF0107,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0107,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,BG	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0108,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF0108,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,EL	0.0 	0.0 	0.0 	0.0 	0.3 	0.2 	0.2 
A,PC_GDP,S1314,GF0108,TE,ES	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.5 p
A,PC_GDP,S1314,GF0108,TE,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,FR	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p
A,PC_GDP,S1314,GF0108,TE,HR	4.1 	3.6 	3.5 	3.6 	3.7 	4.0 	4.2 
A,PC_GDP,S1314,GF0108,TE,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,IE	: z	: z	0.0 	0.0 	0.0 	0.0 	0.1 
A,PC_GDP,S1314,GF0108,TE,IS	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,IT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,LT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0108,TE,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,LV	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0108,TE,MT	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0108,TE,NL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,NO	: z	: z	: z	: z	: z	: z	: z
A,PC_GDP,S1314,GF0108,TE,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,PT	0.7 	0.6 	0.6 	0.6 	0.6 	0.8 	0.8 p
A,PC_GDP,S1314,GF0108,TE,RO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,SE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF0108,TE,SK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF02,TE,AT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF02,TE,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF02,TE,BG	: z	: z	: z	: z	: z	0.0 	0.0 
A,PC_GDP,S1314,GF02,TE,CH	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF02,TE,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,PC_GDP,S1314,GF02,TE,CZ	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n	0.0 n
A,PC_GDP,S1314,GF02,TE,DE	0.0 	0.0 	0.0 	0.0 	0.0 p	0.0 p	0.0 p
A,PC_GDP,S1314,GF02,TE,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
